aptNm,buildYear,contractTerm,contractType,dealYear,dealMonth,dealDay,deposit,monthlyRent,preDeposit,preMonthlyRent,excluUseAr,floor,jibun,sggCd,umdNm,useRRRight
상운,1997, , ,2025,3,8,"9,200",0, , ,59.37,8,336,41650,소흘읍 초가팔리, 
태봉공원푸르지오파크몬트,2024,25.03~27.03,신규,2025,3,17,"5,000",150, , ,99.3107,11,225-1,41650,소흘읍 송우리, 
한국개나리,1994,25.03~26.03,신규,2025,3,14,"1,000",65, , ,59.31,13,222-51,41650,소흘읍 송우리, 
태봉마을,2005,25.04~27.04,신규,2025,3,12,"17,000",0, , ,84.87,12,727-2,41650,소흘읍 송우리, 
태봉마을,2005,25.04~27.04,신규,2025,3,15,"14,000",0, , ,59.06,13,727-2,41650,소흘읍 송우리, 
포천예원프라자,1997,25.04~27.04,신규,2025,3,8,"6,000",0, , ,81.99,10,43-18,41650,신읍동, 
석향마을대방노블랜드,2005,25.03~27.02,신규,2025,3,1,"10,000",45, , ,131.94,17,725-7,41650,소흘읍 송우리, 
모아엘가리더스파크,2023,25.04~27.04,신규,2025,3,28,"2,000",70, , ,59.2071,1,764,41650,어룡동, 
태봉공원푸르지오파크몬트,2024,25.04~27.04,신규,2025,3,18,"27,000",0, , ,84.7824,15,225-1,41650,소흘읍 송우리, 
벽산,1997, , ,2025,3,26,"5,000",0, , ,37.52,8,188-1,41670,현암동, 
이안여주강변,2009, , ,2025,3,3,"22,000",0, , ,84.98,7,195,41670,현암동, 
부영사랑으로,2000,25.03~27.03,신규,2025,3,7,500,60, , ,48.906,14,430-6,41670,점봉동, 
부영사랑으로,2000,25.03~26.03,신규,2025,3,17,"1,000",65, , ,48.906,10,430-6,41670,점봉동, 
이안여주강변,2009,25.03~27.03,신규,2025,3,3,"22,000",0, , ,84.98,7,195,41670,현암동, 
세광리치타운(101동-108동),1999,25.04~26.04,신규,2025,3,5,"1,000",45, , ,58.74,1,118,41670,가남읍 심석리, 
여주아이파크,2020,25.05~27.05,신규,2025,3,15,"28,000",0, , ,84.9804,11,695,41670,현암동, 
월드타워,2017,25.03~26.03,신규,2025,3,22,300,40, , ,16.9826,4,515-1,41670,천송동, 
중앙하이빌,2012,25.04~27.04,신규,2025,3,8,"2,000",60, , ,59.7847,14,517-5,41670,천송동, 
부영사랑으로,2000,25.04~27.04,신규,2025,3,31,"7,000",0, , ,38.651,4,430-6,41670,점봉동, 
전곡제일풍경채리버파크,2024,25.04~27.04,신규,2025,3,4,"5,000",50, , ,84.9775,17,82,41800,전곡읍 전곡리, 
유명,1995,25.04~26.04,신규,2025,3,21,500,45, , ,53.11,5,318-7,41800,전곡읍 전곡리, 
전곡제일풍경채리버파크,2024,25.04~27.04,신규,2025,3,29,"18,000",0, , ,84.936,10,82,41800,전곡읍 전곡리, 
전곡제일풍경채리버파크,2024,25.04~27.04,신규,2025,3,24,"16,000",0, , ,74.1395,14,82,41800,전곡읍 전곡리, 
샤인,2009,25.03~27.03,신규,2025,3,12,"1,000",42, , ,59.25,5,325-10,41800,전곡읍 전곡리, 
전곡예일세띠앙,2006,25.04~27.03,신규,2025,3,25,"10,000",0, , ,66.604,20,684,41800,전곡읍 전곡리, 
전곡예일세띠앙,2006,25.04~27.03,신규,2025,3,25,"10,000",0, , ,66.604,20,684,41800,전곡읍 전곡리, 
전곡제일풍경채리버파크,2024,25.05~27.05,신규,2025,3,22,"15,000",0, , ,84.9775,4,82,41800,전곡읍 전곡리, 
전곡석미한아름,2002,25.03~27.03,신규,2025,3,26,500,35, , ,38.094,1,330-3,41800,전곡읍 전곡리, 
조흥,1992,25.03~27.03,신규,2025,3,13,500,45, , ,84.9,5,263,41800,전곡읍 전곡리, 
우림필유1단지,2006, , ,2025,3,16,"20,000",0, , ,84.9,10,360,41820,가평읍 대곡리, 
가평자이,2023,25.04~27.04,신규,2025,3,13,"3,000",90, , ,84.9777,7,695,41820,가평읍 대곡리, 
이안지안스청평,2018,25.04~27.04,신규,2025,3,7,"16,000",0, , ,59.87,5,657-1,41820,청평면 청평리, 
제이정동102동,2012,25.03~26.03,신규,2025,3,13,"2,500",50, , ,65.48,1,799-4,41820,가평읍 읍내리, 
청수,1992,25.04~27.04,신규,2025,3,11,"9,000",0, , ,73.33,4,634-2,41820,청평면 청평리, 
이안지안스청평,2018,25.04~27.04,갱신,2025,3,27,"7,000",80,"7,000",100,84.73,13,657-1,41820,청평면 청평리,사용
신초,1993,25.04~27.04,신규,2025,3,15,"7,600",0, , ,59.305,9,285-1,41820,가평읍 달전리, 
유성,1993,25.03~27.03,신규,2025,3,21,500,70, , ,58.77,3,339,41820,가평읍 달전리, 
에이원파란채,2007,25.03~27.03,신규,2025,3,18,"3,000",90, , ,115.803,4,771-1,41820,가평읍 읍내리, 
휴먼시아,2010,25.03~27.05,갱신,2025,3,18,536,19,"2,436",14,51.64,12,234,41820,가평읍 읍내리, 
행복마을(공흥주공),2003, , ,2025,3,5,"13,000",0, , ,46.2,11,883,41830,양평읍 공흥리, 
한화포레나양평,2023,25.04~27.04,신규,2025,3,25,"3,000",100, , ,59.8551,14,844,41830,양평읍 창대리, 
블루밍1단지,2010,25.03~27.03,갱신,2025,3,20,"10,000",0,"13,000", ,101.8463,3,875,41830,양평읍 백안리, 
용문역반도유보라아이비파크,2023,25.04~27.04,신규,2025,3,17,"22,000",0, , ,59.996,12,1107,41830,용문면 다문리, 
행복마을(공흥주공),2003,25.04~27.04,신규,2025,3,5,"13,000",0, , ,46.2,11,883,41830,양평읍 공흥리, 
행복마을(공흥주공),2003,25.04~27.04,신규,2025,3,9,"1,000",65, , ,46.2,1,883,41830,양평읍 공흥리, 
양평현대성우(3단지),2010,25.04~27.04,신규,2025,3,19,"3,000",85, , ,84.9088,6,1207,41830,강상면 병산리, 
양평우방아이유쉘에코리버아파트,2025,25.03~25.09,신규,2025,3,29,"2,500",140, , ,77.8676,10,24-1,41830,강상면 병산리, 
양평공흥3휴먼빌아틀리에,2025,25.04~27.04,신규,2025,3,26,"31,000",0, , ,84.7474,21,418,41830,양평읍 공흥리, 
양평현대성우(3단지),2010,25.05~27.05,신규,2025,3,12,"20,000",0, , ,84.9088,10,1207,41830,강상면 병산리, 
영종국제도시수자인,2024, , ,2025,3,1,"25,000",0, , ,84.83,15,1872-3,28110,중산동, 
영종국제도시화성파크드림오션브릿지,2025, , ,2025,3,30,"25,000",10, , ,84.87,8,1911-3,28110,중산동, 
영종어울림1차,2009, , ,2025,3,21,"25,000",0, , ,126.28,15,2923,28110,운서동, 
영종센트럴푸르지오자이,2019, , ,2025,3,31,"14,000",60, , ,84.4253,7,1779,28110,운남동, 
영종센트럴푸르지오자이,2019, , ,2025,3,31,"14,000",60, , ,84.4253,7,1779,28110,운남동, 
영종센트럴푸르지오자이,2019, , ,2025,3,31,"14,000",60, , ,84.4253,7,1779,28110,운남동, 
영종센트럴푸르지오자이,2019, , ,2025,3,22,"25,000",0, , ,64.643,5,1779,28110,운남동, 
라이프비취1차,1980, , ,2025,3,12,"1,000",55, , ,72.73,1,27-107,28110,항동7가, 
e편한세상영종국제도시오션하임,2018, , ,2025,3,22,"21,000",0, , ,84.9777,16,1887-4,28110,중산동, 
영종베르힐스카이시티,2024, , ,2025,3,8,"25,000",0, , ,84.1579,16,1709-1,28110,운남동, 
동인천역파크푸르지오,2023, , ,2025,3,28,"8,500",66, , ,59.8701,10,348,28140,송림동, 
동인천역파크푸르지오,2023, , ,2025,3,31,"8,500",66, , ,59.8701,14,348,28140,송림동, 
동인천역파크푸르지오,2023,25.04~27.04,신규,2025,3,28,"20,000",50, , ,84.7472,6,348,28140,송림동, 
동인천역파크푸르지오,2023,25.04~27.04,신규,2025,3,18,"8,500",66, , ,59.8701,17,348,28140,송림동, 
동부,1990,25.04~27.04,신규,2025,3,12,"3,000",80, , ,84.748,3,66-26,28140,송현동, 
송현주공솔빛마을(154),2003,25.04~27.04,신규,2025,3,10,"3,000",70, , ,59.81,8,154,28140,송현동, 
동인천역파크푸르지오,2023,25.05~27.05,갱신,2025,3,12,"8,500",66,"8,500",66,59.6045,35,348,28140,송림동, 
송현주공솔빛마을(154),2003,25.04~27.04,신규,2025,3,7,"2,000",80, , ,59.9,11,154,28140,송현동, 
풍림아이원,2009,25.05~27.05,갱신,2025,3,31,"18,900",0,"18,000", ,59.97,20,339,28140,송림동, 
동인천역파크푸르지오,2023,25.03~27.03,신규,2025,3,12,"29,000",0, , ,59.8701,33,348,28140,송림동, 
세림펠리체,2019, , ,2025,3,1,"11,200",0, , ,36.662,5,550-7,28177,도화동, 
가람,1988, , ,2025,3,23,"6,800",0, , ,39.93,1,33-1,28177,주안동, 
서원,1990, , ,2025,3,7,"1,000",52, , ,55.866,1,산36-10,28177,학익동, 
풍림아이원,2007, , ,2025,3,8,"1,600",94, , ,59.944,22,721,28177,학익동, 
가람,1988, , ,2025,3,23,"6,800",0, , ,39.93,1,33-1,28177,주안동, 
더샵인천스카이타워2단지,2020, , ,2025,3,1,"33,000",0, , ,74.9643,20,1002,28177,도화동, 
금호타운,1991, , ,2025,3,17,"2,000",80, , ,72.23,3,627-40,28177,용현동, 
더샵인천스카이타워2단지,2020, , ,2025,3,16,"32,000",0, , ,74.9643,46,1002,28177,도화동, 
동아풍림,1999, , ,2025,3,15,"18,500",0, , ,59.75,10,719,28177,학익동, 
주안파크자이더플래티넘,2023, , ,2025,3,1,"30,000",0, , ,59.9145,27,1662,28177,주안동, 
더샵송도마리나베이,2020, , ,2025,3,4,"42,000",0, , ,84.9738,12,308-1,28185,송도동, 
더샵송도프라임뷰20BL,2022, , ,2025,3,10,"47,000",0, , ,84.83,25,109,28185,송도동, 
송도SK뷰센트럴,2020, , ,2025,3,14,"45,000",0, , ,84.7854,15,10-30,28185,송도동, 
송도풍림아이원2단지,2005, , ,2025,3,20,"32,000",0, , ,84.94,6,3-10,28185,송도동, 
송도아이비원,2024, , ,2025,3,23,"30,000",0, , ,59.3215,8,20-4,28185,송도동, 
송도더샵퍼스트파크F15BL,2017, , ,2025,3,15,"29,400",0, , ,59.98,40,102,28185,송도동, 
더샵송도마리나베이,2020, , ,2025,3,23,"36,000",0, , ,84.916,18,308-1,28185,송도동, 
송도더샵파크애비뉴,2018, , ,2025,3,22,"39,000",0, , ,59.94,22,103,28185,송도동, 
송도더샵그린워크3차(18-1블럭),2015, , ,2025,3,12,"46,000",0, , ,84.73,18,19-3,28185,송도동, 
송도풍림아이원2단지,2005, , ,2025,3,7,"36,000",0, , ,84.94,11,3-10,28185,송도동, 
한진,1980, , ,2025,3,14,"13,000",0, , ,54.55,12,519-4,28200,간석동, 
만수주공6단지,1986, , ,2025,3,3,"1,000",40, , ,38.52,4,20,28200,만수동, 
벽산,2000, , ,2025,3,22,"8,000",50, , ,84.93,11,1114,28200,만수동, 
간석래미안자이,2008, , ,2025,3,31,"3,000",100, , ,59.91,1,939-1,28200,간석동, 
호반베르디움,2017, , ,2025,3,28,"38,000",0, , ,84.7403,8,702,28200,서창동, 
간석래미안자이,2008, , ,2025,3,29,"35,000",0, , ,84.97,13,939-1,28200,간석동, 
유호엔시티101-103동,2013, , ,2025,3,21,"30,500",0, , ,84.5507,25,66-24,28200,논현동, 
한라,1996, , ,2025,3,27,"16,500",0, , ,59.7,3,549,28200,논현동, 
구월아시아드선수촌8단지,2015, , ,2025,3,25,"30,000",0, , ,74.91,6,1554,28200,구월동, 
롯데캐슬골드,2007, , ,2025,3,23,"43,000",0, , ,115.6671,14,24,28200,구월동, 
인천부평우미린더센트럴,2023, , ,2025,3,31,"4,000",135, , ,59.9745,22,1002,28237,부평동, 
힐스테이트부평,2023, , ,2025,3,20,"40,000",0, , ,84.99,22,642,28237,십정동, 
부평역한라비발디트레비앙,2023, , ,2025,3,27,"21,000",0, , ,39.886,20,956,28237,부평동, 
부평두산위브더파크,2022, , ,2025,3,18,"30,000",0, , ,59.9316,2,534,28237,산곡동, 
부평두산위브더파크,2022, , ,2025,3,9,"22,000",0, , ,84.9317,14,534,28237,산곡동, 
부개주공3,1996, , ,2025,3,5,"12,100",0, , ,39.99,12,498-5,28237,부개동, 
부평지웰에스테이트,2021, , ,2025,3,8,"33,000",0, , ,74.98,6,171,28237,갈산동, 
래미안부평,2014,25.04~27.04,신규,2025,3,15,"33,000",0, , ,59.923,4,947,28237,부평동, 
주공1단지,1992,25.03~26.03,갱신,2025,3,7,"14,500",0,"14,500", ,44.94,2,359,28237,갈산동,사용
부개주공3,1996,25.03~27.03,갱신,2025,3,2,"24,000",0,"20,000", ,59.98,14,498-5,28237,부개동, 
계양1차하우스토리,2009, , ,2025,3,27,"30,000",0, , ,84.966,7,311,28245,박촌동, 
학마을한진,1998, , ,2025,3,24,"19,000",0, , ,49.77,11,433-1,28245,병방동, 
뉴서울1,1988,25.04~27.04,신규,2025,3,27,500,45, , ,39.24,12,102-3,28245,작전동, 
풍림아이원,2003,25.05~27.05,신규,2025,3,17,"27,000",0, , ,84.9312,6,169,28245,작전동, 
학마을서원,1997,25.04~27.04,신규,2025,3,18,"1,000",60, , ,34.44,16,432-3,28245,병방동, 
